vmf/direction_dim_14_hist,vmf/direction_dim_0_hist,vmf/mean_direction,vmf/direction_dim_6_hist,losses/int_value_loss,vmf/direction_dim_13_hist,charts/max_traj_len,returns/int_advantages,vmf/direction_dim_12_hist,charts/episode_return,vmf/direction_dim_11_hist,vmf/direction_dim_1_hist,charts/game_score,rewards/raw_game_rewards_min,_timestamp,rewards/rewards_mean,charts/SPS,charts/learning_rate,rewards/num_envs_with_pos_rews,charts/vmf_kappa,charts/traj_len,rewards/intrinsic_rewards_mean,rewards/raw_game_rewards_mean,charts/min_traj_len,charts/iterations,vmf/direction_dim_5_hist,returns/values_int,returns/advantages,charts/time_per_it,rewards/raw_game_rewards_max,returns/ext_advantages,losses/entropy,losses/ext_value_loss,_step,charts/returns_hist,vmf/direction_dim_3_hist,rewards/rewards_max,losses/approx_kl,vmf/direction_dim_15_hist,charts/min_game_score,losses/policy_loss,rewards/rewards_min,charts/success_rate,rewards/rewards_for_plot,vmf/direction_dim_9_hist,vmf/direction_dim_10_hist,losses/old_approx_kl,rewards/intrinsic_rewards_max,rewards/intrinsic_rewards_min,charts/e1_mu_angle,vmf/direction_dim_2_hist,losses/all_loss,_runtime,charts/max_game_score,losses/clipfrac,vmf/direction_dim_4_hist,vmf/direction_dim_7_hist,vmf/direction_dim_8_hist,returns/values_ext,returns/ret_ext,returns/ret_int
,,,,0.0051541076973080635,,1409.0,0.0038836668245494366,,,,,1898.046875,0.0,1733545602.8004491,0.004870661534368992,870.0,0.0003,122.0,,988.6484375,-0.0007855801959522069,0.101806640625,0.0,1110.0,,-0.12982404232025146,-7.00782984495163e-05,18.580979585647583,1.0,-0.00010891520651057363,2.356503963470459,0.005365781951695681,18186240.0,,,0.047842271625995636,0.003549583489075303,,0.0,-0.009428661316633224,0.0,,0.101806640625,,,0.0042448146268725395,0.03956024721264839,-0.04003000631928444,93.30787210808785,,-0.027733754366636276,20924.64786949,3980.0,0.1165313720703125,,,,0.6745161414146423,0.6744072437286377,-0.12594038248062134
,,,,,,,,,830.0,,,,,1733545667.4516385,,,,,22.909154891967773,,,,,,,,,,,,,,18244864.0,,,,,,,,,1.0,,,,,,,,,,20990.88538073,,,,,,,,
,,,,,,,,,2980.0,,,,,1733545671.8660884,,,,,22.909154891967773,,,,,,,,,,,,,,18248960.0,,,,,,,,,1.0,,,,,,,,,,20999.19290858,,,,,,,,
,,,,,,,,,1970.0,,,,,1733545699.494679,,,,,22.909154891967773,,,,,,,,,,,,,,18272000.0,,,,,,,,,1.0,,,,,,,,,,21021.595150901,,,,,,,,
,,,,,,,,,1990.0,,,,,1733545738.1071627,,,,,22.909154891967773,,,,,,,,,,,,,,18305536.0,,,,,,,,,1.0,,,,,,,,,,21059.850933511,,,,,,,,
,,,,,,,,,2980.0,,,,,1733545803.1970532,,,,,22.909154891967773,,,,,,,,,,,,,,18363648.0,,,,,,,,,1.0,,,,,,,,,,21126.060074511,,,,,,,,
,,,,,,,,,3010.0,,,,,1733545846.7438083,,,,,22.909154891967773,,,,,,,,,,,,,,18400000.0,,,,,,,,,1.0,,,,,,,,,,21168.483025066,,,,,,,,
,,,,,,,,,1970.0,,,,,1733546006.4169703,,,,,22.85588175058365,,,,,,,,,,,,,,18540800.0,,,,,,,,,1.0,,,,,,,,,,21331.316386359,,,,,,,,
,,,,,,,,,1980.0,,,,,1733546172.1963835,,,,,22.843143939971924,,,,,,,,,,,,,,18684032.0,,,,,,,,,1.0,,,,,,,,,,21495.286011974,,,,,,,,
,,,,,,,,,1940.0,,,,,1733546244.868073,,,,,22.81757354736328,,,,,,,,,,,,,,18747136.0,,,,,,,,,1.0,,,,,,,,,,21570.060382933,,,,,,,,
,,,,,,,,,1980.0,,,,,1733546248.8168252,,,,,22.81757354736328,,,,,,,,,,,,,,18751616.0,,,,,,,,,1.0,,,,,,,,,,21570.558399804,,,,,,,,
,,,,,,,,,2910.0,,,,,1733546291.1440392,,,,,22.807873785495758,,,,,,,,,,,,,,18787712.0,,,,,,,,,1.0,,,,,,,,,,21614.452815989,,,,,,,,
,,,,,,,,,2980.0,,,,,1733546425.5354047,,,,,22.813081741333008,,,,,,,,,,,,,,18901120.0,,,,,,,,,1.0,,,,,,,,,,21747.381042989,,,,,,,,
,,,,,,,,,3000.0,,,,,1733546481.8968568,,,,,22.813081741333008,,,,,,,,,,,,,,18951936.0,,,,,,,,,1.0,,,,,,,,,,21803.745382007,,,,,,,,
,,,,,,,,,740.0,,,,,1733546492.7942405,,,,,22.813081741333008,,,,,,,,,,,,,,18959744.0,,,,,,,,,1.0,,,,,,,,,,21818.181328487,,,,,,,,
,,,,,,,,,1910.0,,,,,1733546527.7170916,,,,,22.81705766916275,,,,,,,,,,,,,,18989696.0,,,,,,,,,1.0,,,,,,,,,,21850.01103401,,,,,,,,
,,,,,,,,,4510.0,,,,,1733546558.4854734,,,,,22.79449313879013,,,,,,,,,,,,,,19018880.0,,,,,,,,,1.0,,,,,,,,,,21884.070836258,,,,,,,,
,,,,0.007283539976924658,,1328.0,0.015711607411503792,,,,,2101.015625,0.0,1733546621.7774858,0.005010887980461121,870.0,0.0003,123.0,,972.8984375,-0.004603982903063297,0.1044921875,0.0,1164.0,,-0.4450852572917938,-0.001189075643196702,18.296002626419067,1.0,-0.0013461916241794825,2.2962236404418945,0.004104207269847393,19070976.0,,,0.04795466735959053,0.003111411351710558,,0.0,-0.010463176295161247,0.0,,0.1044921875,,,0.005719765555113554,0.03467914089560509,-0.04310242086648941,91.35873156260539,,-0.02773153968155384,21943.763128994,4990.0,0.106353759765625,,,,0.698359489440918,0.697013258934021,-0.4293736517429352
,,,,,,,,,1440.0,,,,,1733546785.3331833,,,,,22.720612585544586,,,,,,,,,,,,,,19217152.0,,,,,,,,,1.0,,,,,,,,,,22109.942804088,,,,,,,,
,,,,,,,,,2020.0,,,,,1733546803.5179684,,,,,22.720612585544586,,,,,,,,,,,,,,19233792.0,,,,,,,,,1.0,,,,,,,,,,22125.595281447,,,,,,,,
,,,,,,,,,1990.0,,,,,1733546862.5461767,,,,,22.720612585544586,,,,,,,,,,,,,,19284736.0,,,,,,,,,1.0,,,,,,,,,,22185.140786355,,,,,,,,
,,,,,,,,,2480.0,,,,,1733546866.9080386,,,,,22.720612585544586,,,,,,,,,,,,,,19289472.0,,,,,,,,,1.0,,,,,,,,,,22188.941444773,,,,,,,,
,,,,,,,,,2000.0,,,,,1733546909.400339,,,,,22.720612585544586,,,,,,,,,,,,,,19328128.0,,,,,,,,,1.0,,,,,,,,,,22231.4635046,,,,,,,,
,,,,,,,,,2030.0,,,,,1733546964.8128002,,,,,22.684923112392426,,,,,,,,,,,,,,19376128.0,,,,,,,,,1.0,,,,,,,,,,22286.769914961,,,,,,,,
,,,,,,,,,2970.0,,,,,1733546985.2630174,,,,,22.684923112392426,,,,,,,,,,,,,,19395072.0,,,,,,,,,1.0,,,,,,,,,,22308.006971155,,,,,,,,
,,,,,,,,,2020.0,,,,,1733547120.9053507,,,,,22.684923112392426,,,,,,,,,,,,,,19515264.0,,,,,,,,,1.0,,,,,,,,,,22443.085743368,,,,,,,,
,,,,0.004917975515127182,,1305.0,-0.010343814268708229,,,,,1857.890625,0.0,1733547356.8727772,0.004834596998989582,870.0,0.0003,117.0,,969.265625,-0.0036205826327204704,0.10064697265625,0.0,1204.0,,-0.300740510225296,-0.002518440829589963,18.374755144119263,1.0,-0.002415002789348364,2.3164262771606445,0.003916992340236902,19726336.0,,,0.04803519695997238,0.004646240267902613,,0.0,-0.01159235555678606,0.0,,0.10064697265625,,,0.0029872264713048935,0.03515490144491196,-0.04337988421320915,91.24117520744049,,-0.030339136719703674,22679.662786027,4000.0,0.1408233642578125,,,,0.6683346033096313,0.6659195423126221,-0.3110843300819397
,,,,,,,,,2000.0,,,,,1733547492.9390504,,,,,22.71653026342392,,,,,,,,,,,,,,19848832.0,,,,,,,,,1.0,,,,,,,,,,22815.221467928,,,,,,,,
,,,,,,,,,2480.0,,,,,1733547508.8701696,,,,,22.71653026342392,,,,,,,,,,,,,,19863296.0,,,,,,,,,1.0,,,,,,,,,,22831.091959732,,,,,,,,
,,,,,,,,,1990.0,,,,,1733547512.154294,,,,,22.71653026342392,,,,,,,,,,,,,,19867008.0,,,,,,,,,1.0,,,,,,,,,,22835.953108215,,,,,,,,
,,,,,,,,,1430.0,,,,,1733547614.183736,,,,,22.71653026342392,,,,,,,,,,,,,,19958144.0,,,,,,,,,1.0,,,,,,,,,,22936.803360599,,,,,,,,
,,,,,,,,,1980.0,,,,,1733547749.4129152,,,,,22.71653026342392,,,,,,,,,,,,,,20079488.0,,,,,,,,,1.0,,,,,,,,,,23071.59870168,,,,,,,,
,,,,,,,,,2010.0,,,,,1733547874.4820318,,,,,22.689127922058105,,,,,,,,,,,,,,20192896.0,,,,,,,,,1.0,,,,,,,,,,23196.336723772,,,,,,,,
,,,,,,,,,1420.0,,,,,1733547994.8547747,,,,,22.689127922058105,,,,,,,,,,,,,,20301696.0,,,,,,,,,1.0,,,,,,,,,,23316.934373317,,,,,,,,
,,,,,,,,,1960.0,,,,,1733548003.9535546,,,,,22.689127922058105,,,,,,,,,,,,,,20309888.0,,,,,,,,,1.0,,,,,,,,,,23326.136113522,,,,,,,,
,,,,,,,,,2010.0,,,,,1733548127.2779756,,,,,22.689127922058105,,,,,,,,,,,,,,20421376.0,,,,,,,,,1.0,,,,,,,,,,23450.228207159,,,,,,,,
,,,,,,,,,2510.0,,,,,1733548162.6100512,,,,,22.689127922058105,,,,,,,,,,,,,,20453504.0,,,,,,,,,1.0,,,,,,,,,,23485.595394455,,,,,,,,
,,,,,,,,,1530.0,,,,,1733548390.4167597,,,,,22.659667432308197,,,,,,,,,,,,,,20656768.0,,,,,,,,,1.0,,,,,,,,,,23712.153461537,,,,,,,,
,,,,,,,,,1310.0,,,,,1733548427.1556005,,,,,22.659667432308197,,,,,,,,,,,,,,20688768.0,,,,,,,,,1.0,,,,,,,,,,23749.679073359,,,,,,,,
,,,,0.00594955962151289,,1417.0,0.009072713553905487,,,,,1928.671875,0.0,1733548488.2083771,0.004843202419579029,872.0,0.0003,113.0,,991.703125,-0.007203249726444483,0.100341796875,0.0,1266.0,,-0.6509244441986084,0.0028162612579762936,18.763731002807617,1.0,0.0027255346067249775,2.2985424995422363,0.0024479380808770657,20742144.0,,,0.048267047852277756,0.0037737623788416386,,0.0,-0.008778474293649197,0.0,,0.100341796875,,,0.004697189666330814,0.04786675050854683,-0.04433372616767883,91.0081068265395,,-0.02756515145301819,23810.336581312,4520.0,0.1217498779296875,,,,0.6150144338607788,0.6177399158477783,-0.6418517827987671
,,,,,,,,,1960.0,,,,,1733548690.0007436,,,,,22.659667432308197,,,,,,,,,,,,,,20924800.0,,,,,,,,,1.0,,,,,,,,,,24014.424394895,,,,,,,,
,,,,,,,,,1480.0,,,,,1733548709.8720095,,,,,22.659667432308197,,,,,,,,,,,,,,20942848.0,,,,,,,,,1.0,,,,,,,,,,24032.561235105,,,,,,,,
,,,,,,,,,2520.0,,,,,1733548771.5250444,,,,,22.659667432308197,,,,,,,,,,,,,,20998784.0,,,,,,,,,1.0,,,,,,,,,,24095.359735795,,,,,,,,
,,,,0.0066167633049190044,,1313.0,0.00884515605866909,,,,,1924.765625,0.0,1733549033.2830386,0.004601980093866587,872.0,0.0003,120.0,,988.5703125,-0.0068838996812701225,0.0950927734375,0.0,1296.0,,-0.6327229142189026,-0.003395682666450739,18.069749116897583,1.0,-0.0034841345623135567,2.326394557952881,0.006871562451124191,21233664.0,,,0.04839463159441948,0.003915599547326565,,0.0,-0.010835747234523296,0.0,,0.0950927734375,,,0.004552428610622883,0.04003576561808586,-0.04737361520528793,91.0081068265395,,-0.027355527505278587,24355.408642366,3530.0,0.1632537841796875,,,,0.7030832767486572,0.6995990872383118,-0.623877763748169
,,,,,,,,,1420.0,,,,,1733549075.3851159,,,,,22.659667432308197,,,,,,,,,,,,,,21271808.0,,,,,,,,,1.0,,,,,,,,,,24398.362300327,,,,,,,,
,,,,,,,,,1990.0,,,,,1733549155.227438,,,,,22.659667432308197,,,,,,,,,,,,,,21345152.0,,,,,,,,,1.0,,,,,,,,,,24481.404028774,,,,,,,,
,,,,0.0052696894854307175,,1333.0,0.008521722629666328,,,,,1878.75,0.0,1733549303.800499,0.004700277000665665,873.0,0.0003,118.0,,969.3125,-0.005960854701697826,0.09698486328125,0.0,1311.0,,-0.5058114528656006,-0.0023157508112490177,17.81911873817444,1.0,-0.0024009679909795523,2.3292648792266846,0.0038990695029497147,21479424.0,,,0.048464030027389526,0.0040610553696751595,,0.0,-0.010012080892920494,0.0,,0.09698486328125,,,0.003320230171084404,0.037817344069480896,-0.04373449832201004,91.0081068265395,,-0.028720349073410034,24625.631085545,4410.0,0.1202850341796875,,,,0.7008973956108093,0.6984964609146118,-0.4972897469997406
,,,,,,,,,1990.0,,,,,1733549335.3983026,,,,,22.659667432308197,,,,,,,,,,,,,,21509888.0,,,,,,,,,1.0,,,,,,,,,,24657.986780541,,,,,,,,
,,,,,,,,,1890.0,,,,,1733549351.5940156,,,,,22.659667432308197,,,,,,,,,,,,,,21524224.0,,,,,,,,,1.0,,,,,,,,,,24673.330865094,,,,,,,,
,,,,,,,,,2530.0,,,,,1733549363.2693057,,,,,22.659667432308197,,,,,,,,,,,,,,21533312.0,,,,,,,,,1.0,,,,,,,,,,24686.216387409,,,,,,,,
,,,,,,,,,2020.0,,,,,1733549364.5988712,,,,,22.659667432308197,,,,,,,,,,,,,,21534848.0,,,,,,,,,1.0,,,,,,,,,,24686.447955268,,,,,,,,
,,,,,,,,,860.0,,,,,1733549504.350035,,,,,22.659667432308197,,,,,,,,,,,,,,21661824.0,,,,,,,,,1.0,,,,,,,,,,24826.459535066,,,,,,,,
,,,,0.005835606716573238,,1397.0,0.00529314624145627,,,,,1943.59375,0.0,1733549538.7269886,0.004915554076433182,873.0,0.0003,121.0,,977.5390625,-0.005743775982409716,0.101318359375,0.0,1324.0,,-0.47384291887283325,0.0003858822165057063,18.04541563987732,1.0,0.000332950905431062,2.337141275405884,0.002714088186621666,21692416.0,,,0.0485159270465374,0.004192480817437172,,0.0,-0.01313918549567461,0.0,,0.101318359375,,,0.004476755857467651,0.03620746359229088,-0.03752643242478371,91.0081068265395,,-0.03223574906587601,24861.073893459,3880.0,0.1370697021484375,,,,0.6819793581962585,0.6823123097419739,-0.46854978799819946
,,,,,,,,,1510.0,,,,,1733549667.3512945,,,,,22.659667432308197,,,,,,,,,,,,,,21808384.0,,,,,,,,,1.0,,,,,,,,,,24991.545589369,,,,,,,,
,,,,,,,,,1990.0,,,,,1733550198.5659347,,,,,22.77590721845627,,,,,,,,,,,,,,22284032.0,,,,,,,,,1.0,,,,,,,,,,25520.817781589,,,,,,,,
,,,,,,,,,1970.0,,,,,1733550262.3891156,,,,,22.77590721845627,,,,,,,,,,,,,,22343680.0,,,,,,,,,1.0,,,,,,,,,,25585.201943788,,,,,,,,
,,,,,,,,,1490.0,,,,,1733550379.7292833,,,,,22.77590721845627,,,,,,,,,,,,,,22450560.0,,,,,,,,,1.0,,,,,,,,,,25701.466006982,,,,,,,,
,,,,,,,,,1900.0,,,,,1733550385.784803,,,,,22.77590721845627,,,,,,,,,,,,,,22456832.0,,,,,,,,,1.0,,,,,,,,,,25707.812092525,,,,,,,,
,,,,0.005976241081953049,,1324.0,-0.0025115245953202248,,,,,2098.203125,0.0,1733550466.9123528,0.004935544449836016,874.0,0.0003,121.0,,970.671875,-0.008861269801855087,0.1014404296875,0.0,1375.0,,-0.7380505800247192,-0.003427277784794569,18.067736625671387,1.0,-0.0034021625760942698,2.3625171184539795,0.0028841032180935144,22528000.0,,,0.04865460842847824,0.00408678175881505,,0.0,-0.01072349026799202,0.0,,0.1014404296875,,,0.0018569632666185498,0.036414142698049545,-0.044546809047460556,91.15795187913807,,-0.02991848811507225,25790.319429939,3510.0,0.1273956298828125,,,,0.6906745433807373,0.6872723698616028,-0.7405620813369751
,,,,,,,,,2430.0,,,,,1733550513.7327204,,,,,22.77590721845627,,,,,,,,,,,,,,22571264.0,,,,,,,,,1.0,,,,,,,,,,25835.917979102,,,,,,,,
,,,,,,,,,2930.0,,,,,1733550540.4236796,,,,,22.77590721845627,,,,,,,,,,,,,,22594304.0,,,,,,,,,1.0,,,,,,,,,,25862.795937716,,,,,,,,
,,,,0.005679707042872906,,1448.0,0.00039988767821341753,,,,,2047.265625,0.0,1733550629.5943108,0.004450830165296793,874.0,0.0003,120.0,,989.6953125,-0.009129045531153679,0.0914306640625,0.0,1384.0,,-0.6836906671524048,0.0005939459661021829,18.21235418319702,1.0,0.0005899470415897667,2.4014880657196045,0.0030350941233336926,22675456.0,,,0.04867984354496002,0.004295835271477699,,0.0,-0.009847467765212059,0.0,,0.0914306640625,,,0.0067095099948346615,0.031418561935424805,-0.04383955895900726,91.15795187913807,,-0.029504947364330292,25953.062625018,4520.0,0.1256866455078125,,,,0.6295517683029175,0.6301417350769043,-0.6832908391952515
,,,,,,,,,2010.0,,,,,1733550741.3066864,,,,,22.77590721845627,,,,,,,,,,,,,,22777856.0,,,,,,,,,1.0,,,,,,,,,,26063.046282745,,,,,,,,
,,,,,,,,,1400.0,,,,,1733550958.748465,,,,,22.771246433258057,,,,,,,,,,,,,,22977792.0,,,,,,,,,1.0,,,,,,,,,,26281.168124653,,,,,,,,
,,,,,,,,,990.0,,,,,1733551030.0221686,,,,,22.771246433258057,,,,,,,,,,,,,,23043584.0,,,,,,,,,1.0,,,,,,,,,,26352.742907501,,,,,,,,
,,,,,,,,,2000.0,,,,,1733551134.775817,,,,,22.771246433258057,,,,,,,,,,,,,,23139072.0,,,,,,,,,1.0,,,,,,,,,,26456.619671385,,,,,,,,
,,,,,,,,,1970.0,,,,,1733551609.2247212,,,,,22.77091920375824,,,,,,,,,,,,,,23570304.0,,,,,,,,,1.0,,,,,,,,,,26931.628641049,,,,,,,,
,,,,,,,,,600.0,,,,,1733551615.0426865,,,,,22.77091920375824,,,,,,,,,,,,,,23576448.0,,,,,,,,,1.0,,,,,,,,,,26938.633478083,,,,,,,,
,,,,,,,,,2010.0,,,,,1733551775.7970316,,,,,22.81782478094101,,,,,,,,,,,,,,23721216.0,,,,,,,,,1.0,,,,,,,,,,27101.658101741,,,,,,,,
,,,,0.005356369074434042,,1426.0,-0.0022808508947491646,,,,,2292.421875,0.0,1733551815.5431535,0.00462357746437192,876.0,0.0003,113.0,,995.296875,-0.005736076273024082,0.094482421875,0.0,1450.0,,-0.4540247917175293,-0.0022929811384528875,17.567694664001465,1.0,-0.0022701723501086235,2.3513760566711426,0.0038205254822969437,23756800.0,,,0.048935845494270325,0.004288211464881897,,0.0,-0.013323205523192883,0.0,,0.094482421875,,,0.005486653186380863,0.03594481945037842,-0.039403755217790604,90.64569322066478,,-0.032248519361019135,27137.784342889,4490.0,0.120208740234375,,,,0.6870114803314209,0.6847412586212158,-0.4563056230545044
,,,,,,,,,2040.0,,,,,1733551944.4599044,,,,,22.81782478094101,,,,,,,,,,,,,,23874816.0,,,,,,,,,1.0,,,,,,,,,,27266.954744478,,,,,,,,
,,,,,,,,,1980.0,,,,,1733552209.2476032,,,,,22.81782478094101,,,,,,,,,,,,,,24117120.0,,,,,,,,,1.0,,,,,,,,,,27532.932580398,,,,,,,,
,,,,,,,,,2050.0,,,,,1733552231.5353868,,,,,22.81782478094101,,,,,,,,,,,,,,24136448.0,,,,,,,,,1.0,,,,,,,,,,27553.48903519,,,,,,,,
,,,,,,,,,1440.0,,,,,1733552291.634284,,,,,22.81782478094101,,,,,,,,,,,,,,24191744.0,,,,,,,,,1.0,,,,,,,,,,27613.46998074,,,,,,,,
,,,,0.005610412452369928,,1454.0,-0.0013799058506265283,,,,,2043.4375,0.0,1733552300.3194335,0.004624575842171907,877.0,0.0003,119.0,,1007.5703125,-0.005510685965418816,0.09442138671875,0.0,1477.0,,-0.46717768907546997,0.0008044185233302414,18.002044916152954,1.0,0.0008182177552953362,2.3519372940063477,0.0038509685546159744,24199168.0,,,0.0489780567586422,0.004329385235905647,,0.0,-0.010507610626518726,0.0,,0.09442138671875,,,0.0026682571042329073,0.034136123955249786,-0.043845631182193756,90.64569322066478,,-0.02929629385471344,27622.234112466,3510.0,0.132293701171875,,,,0.6627669334411621,0.6635851860046387,-0.46855756640434265
,,,,,,,,,1860.0,,,,,1733552734.7548566,,,,,22.941236793994904,,,,,,,,,,,,,,24599936.0,,,,,,,,,1.0,,,,,,,,,,28056.746527782,,,,,,,,
,,,,,,,,,4520.0,,,,,1733552831.6722336,,,,,22.941236793994904,,,,,,,,,,,,,,24689408.0,,,,,,,,,1.0,,,,,,,,,,28153.406430937,,,,,,,,
,,,,,,,,,710.0,,,,,1733552835.548255,,,,,22.941236793994904,,,,,,,,,,,,,,24691840.0,,,,,,,,,1.0,,,,,,,,,,28159.160586237,,,,,,,,
,,,,0.005917273461818695,,1666.0,-0.00785309448838234,,,,,2190.546875,0.0,1733552852.0971906,0.004528164863586426,877.0,0.0003,115.0,,1015.6875,-0.0053067998960614204,0.09222412109375,0.0,1508.0,,-0.42532211542129517,-0.002033015713095665,17.431666135787964,1.0,-0.0019544847309589386,2.3526768684387207,0.00566256744787097,24707072.0,,,0.04909956827759743,0.004272489808499813,,0.0,-0.012431589886546135,0.0,,0.09222412109375,,,0.0061723655089735985,0.03412889689207077,-0.0437762513756752,90.54418742134422,,-0.030168436467647552,28173.813907652,4930.0,0.14459228515625,,,,0.6637659668922424,0.6618114113807678,-0.4331752061843872
,,,,,,,,,1450.0,,,,,1733552892.9953065,,,,,22.941236793994904,,,,,,,,,,,,,,24745344.0,,,,,,,,,1.0,,,,,,,,,,28215.042864128,,,,,,,,
,,,,,,,,,1410.0,,,,,1733552924.8501084,,,,,22.941236793994904,,,,,,,,,,,,,,24774144.0,,,,,,,,,1.0,,,,,,,,,,28247.328950219,,,,,,,,
,,,,,,,,,2480.0,,,,,1733553304.2521238,,,,,22.941236793994904,,,,,,,,,,,,,,25119744.0,,,,,,,,,1.0,,,,,,,,,,28627.881836631,,,,,,,,
,,,,,,,,,1870.0,,,,,1733553431.1228333,,,,,22.941236793994904,,,,,,,,,,,,,,25234176.0,,,,,,,,,1.0,,,,,,,,,,28753.614694199,,,,,,,,
,,,,,,,,,2040.0,,,,,1733553451.2547133,,,,,22.941236793994904,,,,,,,,,,,,,,25253760.0,,,,,,,,,1.0,,,,,,,,,,28774.588255455,,,,,,,,
,,,,,,,,,1280.0,,,,,1733553501.573441,,,,,22.941236793994904,,,,,,,,,,,,,,25298688.0,,,,,,,,,1.0,,,,,,,,,,28823.404219391,,,,,,,,
,,,,,,,,,2000.0,,,,,1733553602.0469189,,,,,22.941236793994904,,,,,,,,,,,,,,25391232.0,,,,,,,,,1.0,,,,,,,,,,28924.105730867,,,,,,,,
,,,,,,,,,1700.0,,,,,1733553673.958692,,,,,22.941236793994904,,,,,,,,,,,,,,25456640.0,,,,,,,,,1.0,,,,,,,,,,28996.013527735,,,,,,,,
,,,,,,,,,1030.0,,,,,1733553723.6778355,,,,,22.941236793994904,,,,,,,,,,,,,,25502848.0,,,,,,,,,1.0,,,,,,,,,,29047.228675164,,,,,,,,
,,,,,,,,,2040.0,,,,,1733553746.7521544,,,,,22.941236793994904,,,,,,,,,,,,,,25523072.0,,,,,,,,,1.0,,,,,,,,,,29068.499091978,,,,,,,,
,,,,,,,,,3050.0,,,,,1733554145.6782482,,,,,22.941236793994904,,,,,,,,,,,,,,25889024.0,,,,,,,,,1.0,,,,,,,,,,29467.739217533,,,,,,,,
,,,,,,,,,2500.0,,,,,1733554146.1216564,,,,,22.941236793994904,,,,,,,,,,,,,,25889536.0,,,,,,,,,1.0,,,,,,,,,,29468.476424685,,,,,,,,
