returns/ext_advantages,rewards/num_envs_with_pos_rews,rewards/intrinsic_rewards_mean,charts/iterations,losses/ext_value_loss,_timestamp,charts/episode_return,losses/old_approx_kl,charts/max_game_score,losses/all_loss,_step,_runtime,losses/policy_loss,rewards/rewards_max,charts/returns_hist,charts/learning_rate,losses/int_value_loss,charts/min_traj_len,charts/game_score,losses/clipfrac,charts/time_per_it,returns/ret_ext,charts/min_game_score,returns/values_ext,rewards/rewards_min,charts/max_traj_len,rewards/intrinsic_rewards_max,returns/values_int,returns/ret_int,charts/traj_len,returns/int_advantages,losses/entropy,rewards/intrinsic_rewards_min,losses/approx_kl,rewards/rewards_mean,returns/advantages,charts/SPS
0.009682171046733856,45.0,0.0005044439458288252,10.0,0.007283031940460205,1733222942.0,,0.0004036136087961495,1500.0,-0.019200865179300308,163840.0,154,-0.0009140917100012302,0.6461456418037415,,0.0003,0.013534796424210072,0.0,624.299072265625,0.0261993408203125,11.860295534133911,0.32267916202545166,0.0,0.3129970133304596,0.0,1386.0,0.04870283231139183,-0.013349508866667747,0.002205966040492058,915.6542056074767,0.015555476769804955,2.8695688247680664,-0.04937939718365669,0.0010507756378501654,0.002169067971408367,0.009837726131081581,1288.0
,,,,,1733222957.0,500.0,,,,183808.0,169,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1733222959.0,800.0,,,,187904.0,171,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1733223022.0,600.0,,,,272000.0,234,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1733223066.0,700.0,,,,330624.0,278,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1733223091.0,800.0,,,,366080.0,303,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1733223100.0,600.0,,,,379392.0,312,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1733223101.0,400.0,,,,379776.0,313,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1733223178.0,1000.0,,,,487808.0,390,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1733223183.0,400.0,,,,492928.0,395,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1733223197.0,400.0,,,,512768.0,409,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1733223199.0,700.0,,,,515840.0,411,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1733223227.0,800.0,,,,555136.0,439,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1733223239.0,1400.0,,,,572544.0,451,,,,,,,,,,,,,,,,,,,,,,,,,
-0.009767982177436352,99.0,0.0015268016140908003,35.0,0.01215176098048687,1733223242.0,1100.0,0.002293463796377182,2200.0,-0.020321935415267944,573440.0,454,-0.004756500944495201,0.44662657380104065,,0.0003,0.012977021746337414,0.0,982.03125,0.03668212890625,11.798948526382446,0.5996503829956055,0.0,0.6094183921813965,0.0,2804.0,0.04929054155945778,0.12497226893901825,0.1120423749089241,901.7421875,-0.01292989868670702,2.8129825592041016,-0.05134395509958267,0.0014675356214866042,0.003789129201322794,-0.009897281415760517,1342.0
,,,,,1733223258.0,1000.0,,,,597760.0,470,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1733223330.0,900.0,,,,697344.0,542,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1733223337.0,1300.0,,,,706304.0,549,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1733223364.0,1700.0,,,,744192.0,576,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1733223364.0,1200.0,,,,744576.0,576,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1733223381.0,1400.0,,,,769152.0,593,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1733223396.0,600.0,,,,786560.0,608,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1733223427.0,1100.0,,,,833408.0,639,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1733223436.0,700.0,,,,843520.0,648,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1733223442.0,800.0,,,,853248.0,654,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1733223463.0,900.0,,,,882688.0,675,,,,,,,,,,,,,,,,,,,,,,,,,
0.00342393945902586,108.0,1.7321959603577852e-05,55.0,0.007586399093270302,1733223478.0,,0.001954061444848776,3200.0,-0.02246849797666073,901120.0,690,-0.005281824618577957,0.3259288966655731,,0.0003,0.013105014339089394,0.0,1106.25,0.0547332763671875,11.993162870407104,0.5613979697227478,0.0,0.5579740405082703,0.0,1448.0,0.04840488359332085,0.026709524914622307,0.022215772420167923,806.609375,-0.0044937580823898315,2.7532379627227783,-0.05375388637185097,0.0021491695661097765,0.0034614030737429857,0.003379001747816801,1359.0
,,,,,1733223516.0,1500.0,,,,956672.0,728,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1733223536.0,800.0,,,,983808.0,748,,,,,,,,,,,,,,,,,,,,,,,,,
-0.008057321421802044,102.0,0.00020903433323837817,62.0,0.00742699671536684,1733223560.0,1000.0,0.001541377161629498,3000.0,-0.022226808592677116,1015808.0,772,-0.007573933340609074,0.31141626834869385,,0.0003,0.01816895417869091,0.0,1174.21875,0.0582427978515625,11.896741151809692,0.48904842138290405,0.0,0.4971057176589966,0.0,1719.0,0.05465586110949516,-0.032420843839645386,-0.023931872099637985,881.609375,0.008488956838846207,2.7450850009918213,-0.05403415486216545,0.0018114736303687096,0.0029841524083167315,-0.007972431369125843,1364.0
,,,,,1733223584.0,900.0,,,,1050240.0,796,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1733223612.0,1400.0,,,,1092224.0,824,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1733223626.0,900.0,,,,1111168.0,838,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1733223670.0,1400.0,,,,1174144.0,882,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1733223679.0,1400.0,,,,1184768.0,891,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1733223700.0,1600.0,,,,1213568.0,912,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1733223713.0,1200.0,,,,1230848.0,925,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1733223717.0,1100.0,,,,1235328.0,929,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1733223720.0,1400.0,,,,1238912.0,932,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1733223730.0,1200.0,,,,1254528.0,942,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1733223750.0,1200.0,,,,1280256.0,962,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1733223783.0,1400.0,,,,1328256.0,995,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1733223802.0,1800.0,,,,1354752.0,1014,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1733223836.0,1300.0,,,,1403392.0,1048,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1733223884.0,600.0,,,,1470080.0,1096,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1733223888.0,1200.0,,,,1475584.0,1100,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1733223906.0,1400.0,,,,1502208.0,1118,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1733223970.0,1000.0,,,,1591296.0,1182,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1733223978.0,1000.0,,,,1603456.0,1190,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1733223984.0,1200.0,,,,1610624.0,1196,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1733223984.0,1000.0,,,,1611776.0,1196,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1733224008.0,1500.0,,,,1646080.0,1220,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1733224011.0,1100.0,,,,1651072.0,1223,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1733224013.0,900.0,,,,1654656.0,1225,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1733224065.0,1400.0,,,,1723008.0,1277,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1733224079.0,3400.0,,,,1741952.0,1291,,,,,,,,,,,,,,,,,,,,,,,,,
0.008862079121172428,108.0,0.00048066102317534387,110.0,0.005086028017103672,1733224121.0,,0.005691611208021641,5800.0,-0.021958278492093086,1802240.0,1333,-0.006654107011854649,0.2776932120323181,,0.0003,0.01777469553053379,0.0,1457.8125,0.0785064697265625,11.36904788017273,0.45919114351272583,0.0,0.450329065322876,0.0,1821.0,0.0539594441652298,-0.004737289156764746,0.01217574067413807,929.5390625,0.016913030296564102,2.6734533309936523,-0.05348939448595047,0.0028437261935323477,0.0031525231897830963,0.009031208232045174,1380.0
,,,,,1733224185.0,1400.0,,,,1896448.0,1397,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1733224227.0,3000.0,,,,1957504.0,1439,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1733224279.0,800.0,,,,2031232.0,1491,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1733224283.0,2600.0,,,,2035712.0,1495,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1733224341.0,1300.0,,,,2122368.0,1553,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1733224364.0,900.0,,,,2154368.0,1576,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1733224373.0,1700.0,,,,2166144.0,1585,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1733224377.0,2800.0,,,,2173312.0,1589,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1733224382.0,3600.0,,,,2179456.0,1594,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1733224429.0,1500.0,,,,2246272.0,1641,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1733224433.0,2400.0,,,,2253952.0,1645,,,,,,,,,,,,,,,,,,,,,,,,,
0.004251168109476566,112.0,-0.0002733152941800654,138.0,0.005884063895791769,1733224439.0,,0.0030497561674565077,4600.0,-0.025426197797060013,2260992.0,1651,-0.009783420711755753,0.26890915632247925,,0.0003,0.01583382673561573,0.0,1685.15625,0.092926025390625,10.398343801498413,0.46786433458328247,0.0,0.4636131525039673,0.0,1706.0,0.05640694126486778,-0.000266488641500473,0.0021287761628627777,952.125,0.0023952617775648832,2.650172233581543,-0.05555899813771248,0.0025058812461793423,0.003463124390691519,0.004275120794773102,1392.0
,,,,,1733224441.0,1100.0,,,,2265088.0,1653,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1733224452.0,1100.0,,,,2281216.0,1664,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1733224462.0,2400.0,,,,2296064.0,1674,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1733224473.0,600.0,,,,2310400.0,1685,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1733224480.0,1400.0,,,,2322304.0,1692,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1733224486.0,2600.0,,,,2330112.0,1698,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1733224572.0,1400.0,,,,2457344.0,1784,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1733224597.0,2400.0,,,,2491264.0,1809,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1733224603.0,1700.0,,,,2499840.0,1815,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1733224632.0,1300.0,,,,2541184.0,1844,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1733224659.0,1500.0,,,,2582144.0,1871,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1733224711.0,1700.0,,,,2654464.0,1923,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1733224747.0,2300.0,,,,2708736.0,1959,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1733224754.0,3200.0,,,,2718080.0,1966,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1733224759.0,1800.0,,,,2725376.0,1971,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1733224779.0,1100.0,,,,2753408.0,1991,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1733224809.0,1200.0,,,,2800256.0,2021,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1733224827.0,3000.0,,,,2824576.0,2039,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1733224852.0,600.0,,,,2859776.0,2064,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1733224888.0,1100.0,,,,2913408.0,2100,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1733224904.0,2200.0,,,,2933120.0,2116,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1733224942.0,1900.0,,,,2989312.0,2154,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1733224967.0,2500.0,,,,3025408.0,2179,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1733224973.0,1700.0,,,,3033088.0,2185,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1733224976.0,1000.0,,,,3038848.0,2188,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1733224981.0,1500.0,,,,3046912.0,2193,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1733225024.0,2600.0,,,,3107072.0,2236,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1733225042.0,4200.0,,,,3131776.0,2254,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1733225157.0,2200.0,,,,3301120.0,2369,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1733225167.0,1200.0,,,,3315968.0,2379,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1733225200.0,2400.0,,,,3363968.0,2412,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1733225258.0,1400.0,,,,3450368.0,2470,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1733225276.0,1800.0,,,,3474176.0,2488,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1733225283.0,2000.0,,,,3487360.0,2495,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1733225357.0,2000.0,,,,3591808.0,2569,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1733225392.0,1000.0,,,,3643008.0,2604,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1733225406.0,4000.0,,,,3664512.0,2618,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1733225419.0,3200.0,,,,3685632.0,2631,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1733225436.0,1200.0,,,,3707776.0,2648,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1733225448.0,3500.0,,,,3725696.0,2660,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1733225476.0,3000.0,,,,3768064.0,2688,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1733225481.0,3600.0,,,,3772160.0,2693,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1733225498.0,2600.0,,,,3799296.0,2710,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1733225510.0,3400.0,,,,3816960.0,2722,,,,,,,,,,,,,,,,,,,,,,,,,
0.0014908069279044867,122.0,0.0005824770196340978,233.0,0.007274268195033073,1733225512.0,,0.0065121822990477085,8400.0,-0.028823645785450935,3817472.0,2724,-0.014994090422987938,0.20625218749046326,,0.0003,0.0152882756665349,0.0,2900.78125,0.1223602294921875,11.50269603729248,0.5347110033035278,0.0,0.5332201719284058,0.0,1948.0,0.060705579817295074,0.032768115401268005,0.023603402078151703,1025.75,-0.009164716117084026,2.511082649230957,-0.06447026133537292,0.004023605026304722,0.004066129215061665,0.0013991589657962322,1415.0
0.013225385919213295,127.0,-1.922521914821118e-05,235.0,0.006411091424524784,1733225535.0,,0.0038648992776870728,8400.0,-0.028052326291799545,3850240.0,2747,-0.014423800632357597,0.20495998859405518,,0.0003,0.01627684198319912,0.0,2839.0625,0.120941162109375,11.57036566734314,0.5515186786651611,0.0,0.5382932424545288,0.0,1948.0,0.06565044820308685,-0.04600512236356735,-0.03379058837890625,1005.390625,0.0122145377099514,2.4972496032714844,-0.062351759523153305,0.00419186195358634,0.004228300880640745,0.013347530737519264,1415.0
,,,,,1733225540.0,5900.0,,,,3859712.0,2752,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1733225578.0,2400.0,,,,3915008.0,2790,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1733225609.0,1300.0,,,,3959296.0,2821,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1733225623.0,8300.0,,,,3980672.0,2835,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1733225641.0,3200.0,,,,4004608.0,2853,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1733225684.0,2200.0,,,,4063488.0,2896,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1733225687.0,3000.0,,,,4067840.0,2899,,,,,,,,,,,,,,,,,,,,,,,,,
0.0003657807828858495,124.0,-0.000864616478793323,249.0,0.008321349509060383,1733225694.0,,0.0033329539000988007,8300.0,-0.030325163155794144,4079616.0,2906,-0.018891239538788795,0.19537201523780823,,0.0003,0.018328862264752388,0.0,3039.0625,0.1222686767578125,10.670702695846558,0.5769181251525879,0.0,0.5765523910522461,0.0,1801.0,0.06440688669681549,-0.05051226168870926,-0.050606321543455124,987.8671875,-9.405240416526794e-05,2.475903034210205,-0.0642625093460083,0.004304778762161732,0.004102049395442009,0.000364840030670166,1416.0
,,,,,1733225706.0,6400.0,,,,4096128.0,2918,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1733225724.0,3600.0,,,,4123008.0,2936,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1733225747.0,3200.0,,,,4156672.0,2959,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1733225754.0,4100.0,,,,4166016.0,2966,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1733225755.0,6900.0,,,,4167808.0,2967,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1733225786.0,2600.0,,,,4211584.0,2998,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1733225803.0,1800.0,,,,4237824.0,3015,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1733225811.0,2400.0,,,,4247040.0,3023,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1733225827.0,4600.0,,,,4273024.0,3039,,,,,,,,,,,,,,,,,,,,,,,,,
-0.003246207255870104,123.0,-0.0003116901498287916,265.0,0.008492467924952507,1733225877.0,,0.0020786095410585403,12500.0,-0.033899419009685516,4341760.0,3089,-0.02136809378862381,0.1852533519268036,,0.0003,0.015844568610191345,0.0,3626.5625,0.12567138671875,11.425500631332397,0.6252647042274475,0.0,0.6285108327865601,0.0,2210.0,0.06931941211223602,-0.010328114032745361,-0.011794674210250378,1094.1015625,-0.0014665580820292234,2.469984531402588,-0.06977088004350662,0.003633644198998809,0.0036634572315961123,-0.0032608734909445047,1418.0
,,,,,1733225879.0,3200.0,,,,4346112.0,3091,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1733225899.0,1000.0,,,,4375552.0,3111,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1733225914.0,2400.0,,,,4397824.0,3126,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1733225917.0,2400.0,,,,4403712.0,3129,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1733225999.0,1400.0,,,,4518656.0,3211,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1733226022.0,4400.0,,,,4551680.0,3234,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1733226030.0,4800.0,,,,4563968.0,3242,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1733226043.0,4200.0,,,,4583168.0,3255,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1733226116.0,2200.0,,,,4686848.0,3328,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1733226117.0,2400.0,,,,4688512.0,3329,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1733226143.0,4900.0,,,,4725632.0,3355,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1733226164.0,7100.0,,,,4755200.0,3376,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1733226211.0,3000.0,,,,4823936.0,3423,,,,,,,,,,,,,,,,,,,,,,,,,
0.01031250786036253,123.0,0.00025135651230812073,304.0,0.00872772466391325,1733226321.0,,0.0018035483080893755,11000.0,-0.030296428129076958,4980736.0,3533,-0.019309263676404953,0.16541935503482819,,0.0003,0.017197415232658386,0.0,4678.125,0.1708221435546875,11.67259407043457,0.6584826707839966,0.0,0.6481701731681824,0.0,2052.0,0.06296736747026443,-0.05273105204105377,-0.048491716384887695,1191.0703125,0.004239339381456375,2.3949735164642334,-0.07215385138988495,0.004755737259984016,0.004018365405499935,0.010354899801313877,1420.0
,,,,,1733226327.0,4300.0,,,,4992512.0,3539,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1733226396.0,4400.0,,,,5092736.0,3608,,,,,,,,,,,,,,,,,,,,,,,,,
0.001123266527429223,124.0,0.0007089352002367377,317.0,0.009227065369486809,1733226468.0,,0.004280290566384792,14700.0,-0.02970188483595848,5193728.0,3680,-0.02031763829290867,0.15944761037826538,,0.0003,0.019296104088425636,0.0,5539.0625,0.122039794921875,11.587559938430786,0.6989903450012207,0.0,0.6978670358657837,0.0,2493.0,0.06551983952522278,0.0331144742667675,0.03205154091119766,1292.3359375,-0.0010629338212311268,2.3645830154418945,-0.06790948659181595,0.004266300704330206,0.0038732998073101044,0.0011126366443932056,1421.0
,,,,,1733226563.0,2600.0,,,,5331584.0,3775,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1733226582.0,4400.0,,,,5358080.0,3794,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1733226609.0,2600.0,,,,5396736.0,3821,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1733226689.0,5600.0,,,,5506944.0,3901,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1733226704.0,4800.0,,,,5531520.0,3916,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1733226704.0,3200.0,,,,5532416.0,3916,,,,,,,,,,,,,,,,,,,,,,,,,
